price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,bathroom_full,bathroom_3_quarter,bathroom_half,bathroom_1_quarter,has_renovated
525000.0,2,1160,1458,2.0,0,0,3,1040,120,Seattle,2,2.0,0.0,1.0,0.0,1
499990.0,4,2910,6334,2.0,0,0,3,2910,0,North Bend,1,2.0,1.0,0.0,0.0,1
1020000.0,4,3770,8501,2.0,0,0,3,3770,0,Kirkland,6,3.0,0.0,1.0,0.0,0
675000.0,5,2900,10300,1.0,0,0,3,1450,1450,Bellevue,29,2.0,0.0,0.0,0.0,0
512031.0,3,1540,3000,1.0,0,2,3,770,770,Seattle,94,1.0,1.0,0.0,0.0,1
310000.0,2,700,3000,1.0,0,0,4,700,0,Seattle,96,1.0,0.0,0.0,0.0,1
1075000.0,3,3280,10302,1.0,0,0,3,1680,1600,Seattle,44,2.0,0.0,1.0,0.0,1
255000.0,4,2430,8960,1.0,0,0,3,1430,1000,Seattle,54,2.0,0.0,0.0,0.0,1
435000.0,3,1900,7984,2.0,0,0,3,1900,0,Bothell,21,2.0,0.0,1.0,0.0,0
453000.0,3,1660,15050,1.0,0,0,3,1260,400,Kirkland,31,2.0,0.0,0.0,0.0,1
260000.0,4,1620,7992,2.0,0,0,4,1620,0,Kent,39,2.0,0.0,0.0,0.0,0
659000.0,4,2090,10800,1.0,0,0,4,2090,0,Mercer Island,63,2.0,0.0,0.0,0.0,1
223000.0,3,1110,7231,1.0,0,0,4,1110,0,Kent,23,2.0,0.0,0.0,0.0,0
851000.0,5,3760,9792,2.0,0,0,3,2550,1210,Bellevue,30,3.0,0.0,0.0,0.0,0
605000.0,3,2080,12134,1.0,0,0,4,1530,550,Redmond,41,2.0,0.0,0.0,0.0,0
895000.0,4,1950,5950,1.0,0,0,3,1330,620,Seattle,67,2.0,0.0,0.0,0.0,1
519000.0,5,2570,13054,1.0,0,1,3,1470,1100,Normandy Park,64,2.0,0.0,0.0,0.0,1
535000.0,3,2330,12141,1.0,0,0,3,1390,940,Woodinville,31,1.0,1.0,0.0,0.0,1
489000.0,3,3700,10375,2.0,0,0,3,3700,0,SeaTac,32,3.0,0.0,0.0,0.0,0
250000.0,3,1920,7738,1.0,0,0,3,1520,400,Burien,49,2.0,0.0,0.0,0.0,1
580000.0,3,1900,3960,1.5,0,0,3,1200,700,Seattle,109,2.0,0.0,0.0,0.0,1
605000.0,4,2940,48788,1.0,0,0,5,1520,1420,Kenmore,53,2.0,0.0,0.0,0.0,0
599950.0,4,2500,3080,2.0,0,0,3,1810,690,Redmond,6,3.0,0.0,1.0,0.0,0
700000.0,3,2490,23891,2.0,0,0,3,2490,0,Redmond,21,2.0,0.0,1.0,0.0,0
480000.0,3,1470,10052,1.0,0,0,4,1470,0,Seattle,58,2.0,0.0,0.0,0.0,0
329950.0,4,2120,4558,2.0,0,0,3,2120,0,Maple Valley,12,2.0,0.0,1.0,0.0,0
250000.0,3,1200,24805,1.0,0,0,3,1200,0,Kent,30,1.0,1.0,0.0,0.0,0
345000.0,5,2450,6994,2.0,0,0,3,2450,0,Kent,12,2.0,0.0,1.0,0.0,0
175000.0,4,1780,6000,2.0,0,0,3,1780,0,Des Moines,23,2.0,0.0,1.0,0.0,0
185000.0,5,1590,6700,1.5,0,0,3,1090,500,Seattle,72,1.0,0.0,0.0,0.0,1
411000.0,4,2370,76665,2.0,0,0,4,2370,0,Auburn,36,2.0,0.0,0.0,0.0,1
690000.0,3,1760,4000,2.0,0,0,3,1760,0,Seattle,92,1.0,0.0,1.0,0.0,1
265000.0,4,1940,8170,1.0,0,0,4,1940,0,Shoreline,66,3.0,0.0,0.0,0.0,0
720000.0,4,3550,12327,1.5,0,0,4,2180,1370,Bothell,24,3.0,0.0,0.0,0.0,0
256000.0,4,2050,5787,2.0,0,0,3,2050,0,Des Moines,12,2.0,0.0,1.0,0.0,0
255000.0,4,1680,3179,2.0,0,0,3,1680,0,Auburn,12,2.0,0.0,0.0,0.0,0
540000.0,3,1320,1800,2.0,0,0,3,1320,0,Seattle,20,2.0,0.0,0.0,0.0,0
481015.0,3,1550,5511,2.0,0,0,3,1550,0,Kirkland,27,2.0,0.0,0.0,0.0,1
575000.0,3,2680,8625,1.0,0,0,5,1590,1090,Issaquah,40,1.0,1.0,0.0,0.0,0
339950.0,3,2390,34041,1.0,0,0,3,1840,550,Kent,30,2.0,0.0,1.0,0.0,0
475000.0,4,2040,7260,2.0,0,0,4,2040,0,Shoreline,51,2.0,0.0,1.0,0.0,0
732000.0,3,2670,6517,2.5,0,4,4,2020,650,Seattle,37,3.0,1.0,0.0,0.0,0
860000.0,4,1880,3720,1.5,0,0,4,1880,0,Seattle,90,1.0,1.0,0.0,0.0,0
389000.0,4,2400,7700,1.5,0,0,4,1500,900,Seattle,87,1.0,1.0,0.0,0.0,0
645000.0,3,2270,11472,1.0,0,0,4,1370,900,Seattle,58,1.0,1.0,0.0,0.0,0
475000.0,4,1850,5444,2.0,0,0,5,1850,0,Kirkland,33,2.0,0.0,1.0,0.0,0
550000.0,4,2160,5005,1.0,0,0,3,1430,730,Seattle,27,2.0,1.0,0.0,0.0,1
305000.0,2,2160,12960,1.0,0,0,3,1360,800,Tukwila,46,1.0,0.0,0.0,0.0,1
782000.0,2,1570,3600,1.5,0,2,4,1320,250,Seattle,108,1.0,0.0,1.0,0.0,1
545000.0,3,1340,7200,1.5,0,0,4,1340,0,Seattle,91,2.0,0.0,0.0,0.0,0
394500.0,4,3002,6042,2.0,0,0,3,3002,0,Kent,10,2.0,0.0,1.0,0.0,1
600000.0,5,2190,9072,1.0,0,0,5,1110,1080,Redmond,49,2.0,0.0,0.0,0.0,0
1300000.0,4,2610,21600,1.0,0,0,4,2610,0,Clyde Hill,48,1.0,1.0,0.0,0.0,0
300000.0,2,1010,11919,1.0,0,0,3,1010,0,Shoreline,67,1.0,0.0,0.0,0.0,1
330000.0,4,2105,6093,2.0,0,0,3,2105,0,Kent,11,2.0,0.0,1.0,0.0,0
723000.0,4,2430,4748,1.5,0,0,3,1630,800,Seattle,86,2.0,0.0,0.0,0.0,1
2271150.0,4,4040,18916,1.0,0,0,4,4040,0,Medina,60,3.0,0.0,0.0,0.0,1
480000.0,5,2160,7737,2.0,0,0,3,2160,0,Snoqualmie,16,2.0,0.0,1.0,0.0,1
496000.0,2,900,9260,1.0,0,0,3,900,0,Seattle,68,1.0,0.0,0.0,0.0,0
625000.0,3,1820,1641,3.0,0,0,3,1540,280,Seattle,8,3.0,0.0,0.0,0.0,0
475000.0,4,2100,13468,1.0,0,0,5,1050,1050,Seattle,52,2.0,0.0,0.0,0.0,0
275250.0,3,1520,7199,2.0,0,0,4,1520,0,Maple Valley,22,2.0,0.0,0.0,0.0,0
253000.0,2,1310,7128,1.0,0,0,4,940,370,Kent,34,1.0,0.0,0.0,0.0,0
630000.0,4,2190,9880,1.0,0,0,4,1410,780,Kirkland,35,2.0,0.0,1.0,0.0,0
660500.0,5,2950,5500,1.5,0,0,5,1720,1230,Seattle,96,2.0,0.0,1.0,0.0,0
262000.0,5,1870,7800,1.0,0,0,3,1580,290,Seattle,52,1.0,0.0,0.0,0.0,1
2147500.0,3,4660,5500,2.0,0,4,5,3040,1620,Seattle,105,3.0,0.0,1.0,0.0,1
552000.0,3,1840,9900,1.0,0,0,3,1840,0,Bellevue,36,2.0,0.0,1.0,0.0,0
1411600.0,2,3180,9400,2.0,0,4,5,2610,570,Bellevue,29,2.0,0.0,1.0,0.0,0
736000.0,2,1500,4000,1.0,0,0,3,1100,400,Seattle,81,1.0,0.0,0.0,0.0,0
355000.0,3,1730,7416,1.5,0,0,3,1730,0,Shoreline,60,1.0,1.0,0.0,0.0,1
305000.0,3,1580,7424,1.0,0,0,3,1010,570,Renton,52,1.0,0.0,0.0,0.0,1
484998.0,4,1540,1870,2.0,0,0,3,1540,0,Issaquah,0,2.0,0.0,1.0,0.0,0
1054690.0,4,3390,3979,2.0,0,0,3,2610,780,Seattle,0,3.0,0.0,1.0,0.0,0
334500.0,2,830,1858,2.0,0,0,3,830,0,Seattle,9,1.0,0.0,1.0,0.0,0
475000.0,4,2620,6178,2.0,0,0,3,2620,0,North Bend,1,2.0,1.0,0.0,0.0,1
309780.0,3,2242,4500,2.0,0,0,3,2242,0,Auburn,0,2.0,0.0,1.0,0.0,0
795000.0,4,2890,7798,2.0,0,0,3,2890,0,Bellevue,9,2.0,0.0,1.0,0.0,0
274500.0,3,1450,4050,2.0,0,0,3,1450,0,Maple Valley,4,2.0,0.0,0.0,0.0,0
265050.0,2,800,2119,2.0,0,0,3,800,0,Seattle,6,1.0,0.0,1.0,0.0,0
567500.0,3,2280,2502,2.0,0,0,3,1880,400,Issaquah,8,2.0,0.0,1.0,0.0,0
915000.0,3,3850,62726,2.0,0,0,3,3120,730,Redmond,1,4.0,0.0,1.0,0.0,1
285000.0,5,2270,6300,2.0,0,0,3,2270,0,Auburn,19,2.0,0.0,1.0,0.0,0
445838.0,3,2250,5692,2.0,0,0,3,2250,0,Seattle,14,2.0,0.0,1.0,0.0,0
304900.0,4,2600,11325,1.0,0,0,4,1610,990,Kent,45,1.0,1.0,0.0,0.0,0
940000.0,4,2490,9525,2.0,0,0,5,2490,0,Mercer Island,46,2.0,0.0,0.0,0.0,0
1127000.0,4,3160,8281,2.0,0,0,4,3160,0,Kirkland,19,2.0,0.0,1.0,0.0,0
835000.0,4,4930,25714,2.0,0,0,3,4930,0,Auburn,9,4.0,0.0,0.0,0.0,0
290000.0,3,1440,11250,1.0,0,0,3,1440,0,Renton,47,1.0,0.0,0.0,0.0,1
250000.0,3,1770,8868,1.0,0,0,4,1770,0,Auburn,55,1.0,1.0,0.0,0.0,0
342000.0,4,2300,6448,2.0,0,0,3,2300,0,Kent,13,2.0,0.0,1.0,0.0,0
1012000.0,4,2980,16263,2.0,0,0,3,2980,0,Bellevue,25,2.0,0.0,1.0,0.0,0
400000.0,4,2230,7200,1.0,0,0,4,1300,930,Shoreline,51,2.0,0.0,0.0,0.0,0
312500.0,3,1830,7969,1.0,0,0,3,930,900,Renton,64,1.0,1.0,0.0,0.0,1
267000.0,3,1740,10875,1.0,0,0,4,1020,720,Tukwila,52,1.0,0.0,0.0,0.0,0
575000.0,3,1530,6743,1.0,0,0,3,1410,120,Seattle,59,1.0,1.0,0.0,0.0,1
810000.0,3,1520,9041,1.0,0,0,4,1520,0,Bellevue,60,1.0,0.0,1.0,0.0,1
850000.0,3,3230,5000,2.0,0,2,5,2430,800,Seattle,69,2.0,0.0,1.0,0.0,0
1015000.0,3,3620,4000,2.0,0,0,3,2730,890,Seattle,9,3.0,0.0,0.0,0.0,0
240000.0,3,1570,8750,1.0,0,0,3,1570,0,Burien,54,1.0,1.0,0.0,0.0,1
198000.0,4,2080,7200,1.0,0,0,4,1050,1030,Auburn,48,1.0,1.0,0.0,0.0,0
565000.0,4,2230,8624,1.0,0,0,4,1430,800,Redmond,45,2.0,0.0,1.0,0.0,0
1195000.0,5,3420,18129,2.0,0,0,3,2540,880,Mercer Island,62,3.0,0.0,0.0,0.0,1
815000.0,4,3150,4203,2.0,0,0,3,3150,0,Kirkland,12,2.0,0.0,1.0,0.0,0
1875000.0,4,3930,10929,2.0,0,0,3,3930,0,Bellevue,8,3.0,0.0,0.0,0.0,0
588000.0,5,2190,4900,2.0,0,0,5,1490,700,Seattle,74,3.0,0.0,0.0,0.0,0
280500.0,4,1890,6962,2.0,0,0,3,1890,0,Auburn,17,2.0,0.0,1.0,0.0,0
390000.0,4,1900,76877,1.0,0,0,3,1900,0,Kent,10,2.0,0.0,0.0,0.0,1
509000.0,2,1930,3521,2.0,0,0,3,1930,0,Bellevue,25,1.0,0.0,1.0,0.0,0
490600.0,3,3316,11447,2.0,0,0,3,3316,0,Federal Way,28,2.0,0.0,1.0,0.0,0
650000.0,3,1380,4500,1.0,0,0,5,1380,0,Mercer Island,54,1.0,0.0,1.0,0.0,0
715000.0,3,2080,2250,3.0,0,4,3,2080,0,Seattle,17,4.0,0.0,0.0,0.0,0
529950.0,3,1240,5000,1.5,0,0,5,1240,0,Seattle,105,1.0,0.0,0.0,0.0,1
265000.0,3,1020,8610,1.0,0,0,5,1020,0,Renton,55,1.0,0.0,0.0,0.0,0
1140000.0,3,2780,33503,1.5,0,1,4,2110,670,Sammamish,45,2.0,0.0,1.0,0.0,0
610000.0,3,2300,13418,1.0,0,0,3,1430,870,Bellevue,59,2.0,0.0,0.0,0.0,1
554729.0,4,2020,4350,2.0,0,0,5,1730,290,Seattle,71,2.0,0.0,1.0,0.0,0
395000.0,5,1840,10453,1.0,0,2,3,1360,480,Burien,66,1.0,1.0,0.0,0.0,1
341000.0,3,1390,4814,1.5,0,0,3,1390,0,Seattle,106,1.0,0.0,0.0,0.0,1
264500.0,4,2060,11385,1.0,0,0,4,1200,860,Federal Way,52,2.0,0.0,0.0,0.0,0
395000.0,4,2640,35070,1.5,0,0,3,2640,0,Kent,51,2.0,1.0,0.0,0.0,1
640000.0,3,1980,10115,1.0,0,0,3,1980,0,Bellevue,55,2.0,0.0,0.0,0.0,1
430000.0,3,1810,5080,1.0,0,0,3,1030,780,Seattle,56,1.0,0.0,1.0,0.0,1
410000.0,4,1700,9000,1.0,0,0,5,1700,0,Kirkland,42,2.0,0.0,1.0,0.0,0
220000.0,4,1200,6000,1.5,0,0,3,1200,0,Seattle,91,1.0,0.0,0.0,0.0,1
1625000.0,4,2980,3600,2.0,0,0,3,2150,830,Seattle,15,3.0,0.0,0.0,0.0,0
405500.0,2,1350,1252,2.0,0,0,3,1120,230,Seattle,8,2.0,1.0,0.0,0.0,0
633000.0,4,2360,10000,1.0,0,3,3,1980,380,Seattle,37,2.0,0.0,1.0,0.0,1
295950.0,2,1190,6200,1.0,0,0,3,1190,0,Shoreline,66,1.0,0.0,0.0,0.0,1
1042031.0,4,4110,43560,2.0,0,0,4,4110,0,Bellevue,36,5.0,0.0,0.0,0.0,1
605000.0,4,2800,10786,1.0,0,0,3,1420,1380,Bellevue,44,2.0,0.0,1.0,0.0,1
255000.0,2,920,1598,2.0,0,0,3,920,0,Seattle,19,1.0,0.0,1.0,0.0,0
474000.0,3,1530,8000,2.0,0,0,3,1530,0,Redmond,36,1.0,1.0,0.0,0.0,0
370000.0,2,860,5040,1.0,0,0,3,860,0,Seattle,58,1.0,0.0,0.0,0.0,1
288000.0,3,1520,3593,2.0,0,0,3,1520,0,Maple Valley,10,2.0,0.0,1.0,0.0,1
1150000.0,5,3580,8921,2.0,0,0,3,3580,0,Kirkland,14,2.0,0.0,1.0,0.0,0
600000.0,5,3000,13899,2.0,0,0,4,3000,0,Redmond,39,2.0,0.0,0.0,0.0,0
515000.0,5,2740,9629,1.0,0,0,5,1390,1350,Bothell,37,3.0,0.0,0.0,0.0,0
345000.0,4,2040,5523,2.0,0,0,3,2040,0,Burien,15,2.0,0.0,1.0,0.0,0
975000.0,6,2520,54160,2.0,1,4,3,2520,0,Seattle,60,2.0,1.0,0.0,0.0,1
850000.0,3,2470,8800,2.0,0,0,3,2470,0,Mercer Island,53,2.0,0.0,0.0,0.0,1
439990.0,3,1930,1348,2.0,0,0,3,1300,630,Seattle,9,2.0,0.0,1.0,0.0,0
554950.0,3,2950,10254,2.0,0,0,3,2950,0,Renton,8,2.0,0.0,1.0,0.0,0
605000.0,3,2610,6405,2.0,0,0,3,2610,0,Snoqualmie,13,2.0,0.0,1.0,0.0,0
609000.0,3,1630,1526,3.0,0,0,3,1630,0,Seattle,0,1.0,1.0,0.0,0.0,0
425000.0,3,1400,1022,3.0,0,0,3,1400,0,Seattle,7,1.0,0.0,1.0,0.0,0
399900.0,2,1410,1005,1.5,0,0,3,900,510,Issaquah,3,1.0,1.0,0.0,0.0,0
1025000.0,4,4370,10860,2.0,0,0,3,4370,0,Renton,6,3.0,0.0,1.0,0.0,0
2351956.0,4,5010,19412,2.0,0,1,3,4000,1010,Mercer Island,0,4.0,0.0,0.0,0.0,0
519995.0,4,2590,6160,2.0,0,0,3,2590,0,Renton,0,3.0,0.0,0.0,0.0,0
625000.0,3,1300,7200,1.0,0,0,5,1300,0,Kirkland,54,1.0,0.0,1.0,0.0,0
600000.0,3,2320,7609,2.0,0,0,3,2320,0,Issaquah,11,2.0,0.0,1.0,0.0,0
1200000.0,4,2700,4275,2.0,0,0,3,2700,0,Seattle,10,2.0,0.0,1.0,0.0,1
1738000.0,4,2920,6513,2.0,0,0,4,2260,660,Seattle,77,2.0,0.0,0.0,0.0,0
671000.0,4,3130,5700,1.5,0,0,3,1750,1380,Seattle,61,3.0,0.0,0.0,0.0,0
459500.0,3,1470,4950,1.0,0,0,3,1030,440,Seattle,30,1.0,1.0,0.0,0.0,0
499000.0,3,1540,1326,3.0,0,0,3,1390,150,Seattle,19,2.0,0.0,1.0,0.0,0
1280000.0,4,3160,4620,1.5,0,4,3,2020,1140,Seattle,97,2.0,0.0,1.0,0.0,1
395000.0,3,1480,7700,1.0,0,0,3,1480,0,Kirkland,39,1.0,1.0,0.0,0.0,0
861990.0,5,3595,5639,2.0,0,0,3,3595,0,Redmond,0,2.0,1.0,0.0,0.0,0
382500.0,2,1190,4440,1.0,0,0,3,1190,0,Seattle,33,1.0,0.0,0.0,0.0,1
530000.0,3,1320,2500,1.0,0,0,3,870,450,Seattle,96,1.0,1.0,0.0,0.0,0
195000.0,2,1190,27007,1.0,0,0,4,1190,0,Issaquah,104,1.0,0.0,0.0,0.0,0
747500.0,4,2350,18600,2.0,0,0,4,2350,0,Kenmore,37,2.0,0.0,0.0,0.0,0
199990.0,3,1100,8560,1.0,0,0,3,1100,0,Federal Way,53,1.0,0.0,0.0,0.0,1
548800.0,4,1660,4704,1.5,0,0,3,1260,400,Seattle,84,1.0,0.0,0.0,0.0,1
870000.0,4,3040,36246,1.5,0,0,3,2680,360,Sammamish,91,3.0,0.0,0.0,0.0,1
588000.0,3,1860,4777,2.0,0,0,5,1860,0,Seattle,106,2.0,0.0,0.0,0.0,0
670000.0,6,4050,36171,2.0,0,0,4,2620,1430,Issaquah,44,3.0,0.0,0.0,0.0,0
445000.0,2,1240,2500,2.0,0,0,3,1240,0,Seattle,29,2.0,0.0,0.0,0.0,0
300000.0,4,2200,10800,1.0,0,0,3,2200,0,Renton,54,3.0,0.0,0.0,0.0,1
480000.0,3,1680,9090,1.0,0,0,4,1130,550,Bellevue,55,2.0,0.0,0.0,0.0,0
300000.0,3,930,5160,1.5,0,0,5,930,0,Seattle,95,1.0,0.0,0.0,0.0,1
360000.0,3,1800,22000,2.0,0,0,3,1800,0,Tukwila,83,1.0,0.0,1.0,0.0,0
527000.0,6,3000,8401,1.0,0,0,3,1500,1500,Seattle,35,3.0,0.0,1.0,0.0,1
875000.0,3,1820,12686,1.0,0,0,4,1820,0,Bellevue,62,1.0,0.0,1.0,0.0,0
266000.0,4,1995,7102,2.0,0,0,4,1995,0,Federal Way,33,2.0,0.0,0.0,0.0,0
866000.0,4,3990,9786,2.0,0,0,3,3990,0,Redmond,10,3.0,0.0,0.0,0.0,1
335950.0,2,800,5192,1.0,0,0,5,800,0,Seattle,63,1.0,0.0,1.0,0.0,0
215000.0,3,960,9563,1.0,0,0,5,960,0,Federal Way,47,1.0,0.0,0.0,0.0,0
481000.0,4,2286,8269,2.0,0,0,3,2286,0,Renton,12,2.0,0.0,1.0,0.0,0
320000.0,3,2220,11646,1.0,0,0,3,1270,950,Kenmore,64,1.0,1.0,0.0,0.0,1
295000.0,3,1940,7500,1.5,0,0,4,1940,0,Enumclaw,96,1.0,1.0,0.0,0.0,1
295000.0,3,1640,7222,2.0,0,0,4,1640,0,Seattle,106,1.0,0.0,1.0,0.0,0
320000.0,3,1120,10576,1.0,0,0,4,1120,0,Woodinville,45,1.0,0.0,0.0,0.0,0
780000.0,4,2600,4800,1.0,0,2,3,1400,1200,Seattle,61,2.0,0.0,0.0,0.0,0
437500.0,3,1490,4800,2.0,0,0,5,1490,0,Seattle,66,2.0,0.0,0.0,0.0,1
443000.0,5,1650,3000,1.5,0,0,3,1650,0,Seattle,112,1.0,1.0,0.0,0.0,0
575000.0,4,2400,6137,2.0,0,0,3,2400,0,Sammamish,24,2.0,0.0,1.0,0.0,1
245000.0,2,1500,6685,1.0,0,0,3,1190,310,Seattle,88,1.0,0.0,0.0,0.0,1
450000.0,3,1990,12793,2.0,0,0,3,1990,0,Kenmore,21,2.0,0.0,1.0,0.0,0
536000.0,2,1130,746,2.0,0,0,3,1030,100,Seattle,5,1.0,0.0,1.0,0.0,0
685000.0,3,2030,11070,2.0,0,0,4,2030,0,Redmond,34,3.0,0.0,0.0,0.0,0
373000.0,4,1590,7920,2.0,0,0,4,1590,0,Shoreline,54,1.0,1.0,0.0,0.0,1
450000.0,3,1480,8394,1.0,0,0,4,1480,0,Redmond,43,1.0,1.0,0.0,0.0,0
645000.0,4,2690,18653,2.0,0,0,3,2690,0,Sammamish,29,2.0,0.0,1.0,0.0,0
1275000.0,3,3870,46609,2.0,0,3,3,3870,0,Bellevue,17,2.0,0.0,1.0,0.0,0
230000.0,3,1390,6000,1.0,0,0,3,1390,0,Renton,60,1.0,0.0,0.0,0.0,1
593000.0,3,1830,1850,2.0,0,0,3,1690,140,Issaquah,3,2.0,1.0,0.0,0.0,0
558000.0,2,1580,5750,1.0,0,0,5,790,790,Seattle,104,2.0,0.0,0.0,0.0,0
538250.0,3,2590,15229,2.0,0,3,3,2590,0,Des Moines,30,2.0,0.0,0.0,0.0,0
475000.0,5,2510,8050,1.0,0,0,4,1490,1020,Kirkland,37,2.0,0.0,1.0,0.0,0
209950.0,3,1180,7300,1.0,0,0,4,1180,0,Auburn,46,1.0,0.0,1.0,0.0,0
410000.0,3,1450,19206,2.0,0,0,3,1450,0,Sammamish,25,2.0,0.0,0.0,0.0,0
1636000.0,3,3110,6765,2.0,0,1,4,2550,560,Seattle,68,2.0,0.0,1.0,0.0,1
670000.0,5,2860,68519,2.0,0,0,5,2860,0,Snoqualmie,56,2.0,0.0,1.0,0.0,0
821000.0,3,2760,8476,1.0,0,0,4,1690,1070,Mercer Island,47,2.0,1.0,0.0,0.0,0
665000.0,5,2800,17788,1.0,0,0,4,1400,1400,Kirkland,51,2.0,0.0,0.0,0.0,0
339000.0,3,1450,3748,2.0,0,0,3,1450,0,Snoqualmie,10,2.0,0.0,1.0,0.0,1
631500.0,4,2530,5650,1.5,0,0,4,1910,620,Seattle,104,2.0,0.0,0.0,0.0,0
570000.0,3,1640,2808,1.0,0,3,4,820,820,Seattle,90,2.0,0.0,0.0,0.0,0
437000.0,3,2220,17568,1.0,0,0,4,2220,0,Woodinville,47,1.0,1.0,0.0,0.0,0
542500.0,3,2040,10086,2.0,0,0,3,2040,0,Redmond,27,2.0,0.0,1.0,0.0,1
229500.0,3,1230,6000,1.0,0,0,4,1230,0,Auburn,47,1.0,0.0,0.0,0.0,0
170500.0,2,1060,7700,1.0,0,0,3,820,240,Renton,33,1.0,0.0,0.0,0.0,1
391500.0,3,1920,9625,2.0,0,0,3,1920,0,North Bend,21,2.0,0.0,1.0,0.0,0
296475.0,3,1520,4170,2.0,0,0,3,1520,0,Maple Valley,10,2.0,0.0,1.0,0.0,1
1450000.0,4,3770,4103,2.0,0,0,5,2710,1060,Seattle,89,3.0,0.0,0.0,0.0,0
888550.0,3,3540,38322,2.0,0,0,3,3540,0,Redmond,25,2.0,0.0,1.0,0.0,0
328000.0,3,2250,7904,1.5,0,0,3,2250,0,Auburn,16,2.0,0.0,0.0,0.0,1
300000.0,4,2090,5195,2.0,0,0,3,2090,0,Kent,7,2.0,0.0,1.0,0.0,0
500000.0,3,1720,3012,2.0,0,0,3,1720,0,Seattle,3,2.0,0.0,1.0,0.0,0
494815.0,3,1910,2091,2.0,0,0,3,1910,0,Issaquah,0,2.0,0.0,1.0,0.0,0
378000.0,3,1601,2491,3.0,0,0,3,1536,65,Seattle,7,2.0,0.0,1.0,0.0,0
505000.0,2,1060,1209,2.0,0,0,3,940,120,Seattle,8,2.0,0.0,0.0,0.0,0
680000.0,4,2330,3920,2.0,0,0,3,2330,0,Issaquah,9,2.0,1.0,0.0,0.0,0
351999.0,3,2370,4200,2.0,0,0,3,2370,0,Maple Valley,0,2.0,0.0,1.0,0.0,0
510000.0,3,1420,1237,3.0,0,0,3,1420,0,Seattle,0,2.0,0.0,1.0,0.0,0
1300000.0,4,2360,4000,2.0,0,0,3,2360,0,Seattle,1,2.0,0.0,0.0,0.0,1
374000.0,2,1260,1575,2.0,0,0,3,1260,0,Seattle,13,1.0,0.0,1.0,0.0,0
509900.0,3,3030,9053,2.0,0,0,3,3030,0,Renton,5,2.0,0.0,1.0,0.0,0
230000.0,3,1140,1201,2.0,0,0,3,1140,0,Seattle,0,1.0,1.0,0.0,0.0,0
527700.0,5,2820,9375,1.0,0,0,4,1550,1270,Bellevue,46,2.0,0.0,1.0,0.0,0
438000.0,2,1270,1372,3.0,0,0,3,1270,0,Seattle,14,2.0,0.0,0.0,0.0,0
900000.0,3,3180,12600,2.0,0,0,4,3180,0,Sammamish,36,2.0,0.0,1.0,0.0,1
1131000.0,3,2790,13791,1.0,0,3,3,2790,0,Normandy Park,8,2.0,0.0,0.0,0.0,0
439000.0,4,2570,9503,2.0,0,0,3,2570,0,Bothell,34,2.0,0.0,0.0,0.0,0
315000.0,2,1080,2674,1.0,0,0,4,720,360,Seattle,95,1.0,0.0,0.0,0.0,1
765000.0,4,3010,7221,2.0,0,0,3,3010,0,Sammamish,10,4.0,0.0,0.0,0.0,1
332000.0,3,2120,14915,1.0,0,0,3,1720,400,Auburn,35,2.0,0.0,0.0,0.0,1
600000.0,3,1900,46609,1.5,0,0,4,1440,460,Woodinville,45,2.0,0.0,0.0,0.0,0
378500.0,3,2860,43821,2.0,0,0,4,2860,0,Auburn,24,2.0,0.0,1.0,0.0,0
190000.0,3,910,10575,1.0,0,0,4,910,0,Federal Way,46,1.0,0.0,0.0,0.0,0
645000.0,4,2850,37522,2.0,0,0,3,2850,0,Sammamish,27,2.0,0.0,1.0,0.0,1
780000.0,2,2560,2500,2.0,0,0,5,1690,870,Seattle,113,2.0,0.0,1.0,0.0,0
370000.0,3,1570,16817,2.0,0,0,3,1570,0,North Bend,32,1.0,1.0,0.0,0.0,0
875000.0,4,3110,108464,2.0,0,2,4,3110,0,Sammamish,35,3.0,0.0,1.0,0.0,0
1049000.0,4,4740,126759,2.0,0,0,4,4740,0,Issaquah,23,3.0,1.0,0.0,0.0,0
479000.0,3,1340,13750,1.0,0,0,4,1340,0,Bellevue,59,1.0,0.0,0.0,0.0,1
245000.0,4,2600,6390,1.0,0,0,3,1390,1210,Federal Way,36,2.0,0.0,0.0,0.0,0
542000.0,3,1070,8030,1.0,0,0,3,1070,0,Redmond,48,1.0,1.0,0.0,0.0,1
557500.0,3,1820,9670,2.0,0,0,3,1820,0,Redmond,30,2.0,0.0,0.0,0.0,0
480000.0,2,1060,3040,1.0,0,0,3,860,200,Seattle,90,1.0,0.0,0.0,0.0,1
330000.0,3,2220,4060,1.0,0,0,3,1330,890,Seattle,21,2.0,0.0,0.0,0.0,0
160000.0,3,1350,8700,1.5,0,0,3,1350,0,SeaTac,72,1.0,0.0,0.0,0.0,1
695500.0,5,2510,9180,1.0,0,1,4,1600,910,Redmond,39,2.0,1.0,0.0,0.0,0
235500.0,5,2340,13713,1.0,0,0,2,1670,670,Federal Way,47,2.0,0.0,1.0,0.0,0
326500.0,3,1060,7920,1.0,0,0,4,1060,0,Seattle,46,1.0,0.0,0.0,0.0,0
300000.0,4,2200,8065,2.0,0,0,3,2200,0,Kent,16,2.0,0.0,1.0,0.0,1
267000.0,3,1400,8100,1.5,0,0,3,1400,0,Seattle,70,1.0,0.0,0.0,0.0,0
